2017,1,b'Brisbane',339,brisbane,"b'Brisbane, Australia'",2017.01.01,1,1,28,28,Outdoor,Hard,"b'$495,630'",/en/scores/archive/brisbane/339/2017/results,Grigor Dimitrov,/en/players/grigor-dimitrov/d875/overview,grigor-dimitrov,d875,Thanasi Kokkinakis,/en/players/thanasi-kokkinakis/kd46/overview,thanasi-kokkinakis,kd46,Jordan Thompson,/en/players/jordan-thompson/tc61/overview,jordan-thompson,tc61,2017-339
2017,2,b'Doha',451,doha,"b'Doha, Qatar'",2017.01.02,1,2,32,32,Outdoor,Hard,"b'$1,334,270'",/en/scores/archive/doha/451/2017/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12,Fabrice Martin,/en/players/fabrice-martin/me04/overview,fabrice-martin,me04,2017-451
2017,3,b'Chennai',891,chennai,"b'Chennai, India'",2017.01.02,1,2,28,28,Outdoor,Hard,"b'$505,730'",/en/scores/archive/chennai/891/2017/results,Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,Rohan Bopanna,/en/players/rohan-bopanna/b757/overview,rohan-bopanna,b757,Jeevan Nedunchezhiyan,/en/players/jeevan-nedunchezhiyan/n480/overview,jeevan-nedunchezhiyan,n480,2017-891
2017,4,b'Sydney',338,sydney,"b'Sydney, Australia'",2017.01.08,1,8,28,28,Outdoor,Hard,"b'$495,630'",/en/scores/archive/sydney/338/2017/results,Gilles Muller,/en/players/gilles-muller/ma30/overview,gilles-muller,ma30,Wesley Koolhof,/en/players/wesley-koolhof/kc41/overview,wesley-koolhof,kc41,Matwe Middelkoop,/en/players/matwe-middelkoop/mb88/overview,matwe-middelkoop,mb88,2017-338
2017,5,b'Auckland',301,auckland,"b'Auckland, New Zealand'",2017.01.09,1,9,28,28,Outdoor,Hard,"b'$508,360'",/en/scores/archive/auckland/301/2017/results,Jack Sock,/en/players/jack-sock/sm25/overview,jack-sock,sm25,Marcin Matkowski,/en/players/marcin-matkowski/m844/overview,marcin-matkowski,m844,Aisam-Ul-Haq Qureshi,/en/players/aisam-ul-haq-qureshi/q019/overview,aisam-ul-haq-qureshi,q019,2017-301
2017,6,b'Australian Open',580,australian-open,"b'Melbourne, Australia'",2017.01.16,1,16,128,128,Outdoor,Hard,"b'A$22,624,000'",/en/scores/archive/australian-open/580/2017/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,John Peers,/en/players/john-peers/pc96/overview,john-peers,pc96,2017-580
2017,7,b'Montpellier',375,montpellier,"b'Montpellier, France'",2017.02.06,2,6,28,28,Indoor,Hard,"b'\xe2\x82\xac540,310'",/en/scores/archive/montpellier/375/2017/results,Alexander Zverev,/en/players/alexander-zverev/z355/overview,alexander-zverev,z355,Mischa Zverev,/en/players/mischa-zverev/z168/overview,mischa-zverev,z168,Alexander Zverev,/en/players/alexander-zverev/z355/overview,alexander-zverev,z355,2017-375
2017,8,b'Quito',7161,quito,"b'Quito, Ecuador'",2017.02.06,2,6,28,28,Outdoor,Clay,"b'$540,310'",/en/scores/archive/quito/7161/2017/results,Victor Estrella Burgos,/en/players/victor-estrella-burgos/e224/overview,victor-estrella-burgos,e224,Jamie Cerretani,/en/players/jamie-cerretani/c922/overview,jamie-cerretani,c922,Philipp Oswald,/en/players/philipp-oswald/o305/overview,philipp-oswald,o305,2017-7161
2017,9,b'Sofia',7434,sofia,"b'Sofia, Bulgaria'",2017.02.06,2,6,28,28,Indoor,Hard,"b'\xe2\x82\xac540,310'",/en/scores/archive/sofia/7434/2017/results,Grigor Dimitrov,/en/players/grigor-dimitrov/d875/overview,grigor-dimitrov,d875,Viktor Troicki,/en/players/viktor-troicki/t840/overview,viktor-troicki,t840,Nenad Zimonjic,/en/players/nenad-zimonjic/z072/overview,nenad-zimonjic,z072,2017-7434
2017,10,b'Rotterdam',407,rotterdam,"b'Rotterdam, Netherlands'",2017.02.13,2,13,32,32,Indoor,Hard,"b'\xe2\x82\xac1,854,365'",/en/scores/archive/rotterdam/407/2017/results,Jo-Wilfried Tsonga,/en/players/jo-wilfried-tsonga/t786/overview,jo-wilfried-tsonga,t786,Ivan Dodig,/en/players/ivan-dodig/d646/overview,ivan-dodig,d646,Marcel Granollers,/en/players/marcel-granollers/g710/overview,marcel-granollers,g710,2017-407
2017,11,b'Memphis',424,memphis,"b'Memphis, United States'",2017.02.13,2,13,28,28,Indoor,Hard,"b'$720,410'",/en/scores/archive/memphis/424/2017/results,Ryan Harrison,/en/players/ryan-harrison/h940/overview,ryan-harrison,h940,Brian Baker,/en/players/brian-baker/ba23/overview,brian-baker,ba23,Nikola Mektic,/en/players/nikola-mektic/mf09/overview,nikola-mektic,mf09,2017-424
2017,12,b'Buenos Aires',506,buenos-aires,"b'Buenos Aires, Argentina'",2017.02.13,2,13,28,28,Outdoor,Clay,"b'$624,340'",/en/scores/archive/buenos-aires/506/2017/results,Alexandr Dolgopolov,/en/players/alexandr-dolgopolov/d801/overview,alexandr-dolgopolov,d801,Juan Sebastian Cabal,/en/players/juan-sebastian-cabal/c834/overview,juan-sebastian-cabal,c834,Robert Farah,/en/players/robert-farah/f525/overview,robert-farah,f525,2017-506
2017,13,b'Rio de Janeiro',6932,rio-de-janeiro,"b'Rio de Janeiro, Brazil'",2017.02.20,2,20,32,32,Outdoor,Clay,"b'$1,603,940'",/en/scores/archive/rio-de-janeiro/6932/2017/results,Dominic Thiem,/en/players/dominic-thiem/tb69/overview,dominic-thiem,tb69,Pablo Cuevas,/en/players/pablo-cuevas/c882/overview,pablo-cuevas,c882,Pablo Carreno Busta,/en/players/pablo-carreno-busta/cd85/overview,pablo-carreno-busta,cd85,2017-6932
2017,14,b'Marseille',496,marseille,"b'Marseille, France'",2017.02.20,2,20,28,28,Indoor,Hard,"b'\xe2\x82\xac691,850'",/en/scores/archive/marseille/496/2017/results,Jo-Wilfried Tsonga,/en/players/jo-wilfried-tsonga/t786/overview,jo-wilfried-tsonga,t786,Julien Benneteau,/en/players/julien-benneteau/b747/overview,julien-benneteau,b747,Nicolas Mahut,/en/players/nicolas-mahut/m873/overview,nicolas-mahut,m873,2017-496
2017,15,b'Delray Beach',499,delray-beach,"b'Delray Beach, United States'",2017.02.20,2,20,32,32,Outdoor,Hard,"b'$599,345'",/en/scores/archive/delray-beach/499/2017/results,Jack Sock,/en/players/jack-sock/sm25/overview,jack-sock,sm25,Raven Klaasen,/en/players/raven-klaasen/k609/overview,raven-klaasen,k609,Rajeev Ram,/en/players/rajeev-ram/r548/overview,rajeev-ram,r548,2017-499
2017,16,b'Dubai',495,dubai,"b'Dubai, United Arab Emirates'",2017.02.27,2,27,32,32,Outdoor,Hard,"b'$2,858,530'",/en/scores/archive/dubai/495/2017/results,Andy Murray,/en/players/andy-murray/mc10/overview,andy-murray,mc10,Jean-Julien Rojer,/en/players/jean-julien-rojer/r513/overview,jean-julien-rojer,r513,Horia Tecau,/en/players/horia-tecau/t749/overview,horia-tecau,t749,2017-495
2017,17,b'Acapulco',807,acapulco,"b'Acapulco, Mexico'",2017.02.27,2,27,32,32,Outdoor,Hard,"b'$1,633,690'",/en/scores/archive/acapulco/807/2017/results,Sam Querrey,/en/players/sam-querrey/q927/overview,sam-querrey,q927,Jamie Murray,/en/players/jamie-murray/mc81/overview,jamie-murray,mc81,Bruno Soares,/en/players/bruno-soares/s938/overview,bruno-soares,s938,2017-807
2017,18,b'Sao Paulo',533,sao-paulo,"b'Sao Paulo, Brazil'",2017.02.27,2,27,28,28,Outdoor,Clay,"b'$520,285'",/en/scores/archive/sao-paulo/533/2017/results,Pablo Cuevas,/en/players/pablo-cuevas/c882/overview,pablo-cuevas,c882,Andre Sa,/en/players/andre-sa/s604/overview,andre-sa,s604,Rogerio Dutra Silva,/en/players/rogerio-dutra-silva/sc73/overview,rogerio-dutra-silva,sc73,2017-533
2017,19,b'ATP World Tour Masters 1000 Indian Wells',404,indian-wells,"b'Indian Wells, United States'",2017.03.09,3,9,96,96,Outdoor,Hard,"b'$7,913,405'",/en/scores/archive/indian-wells/404/2017/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Raven Klaasen,/en/players/raven-klaasen/k609/overview,raven-klaasen,k609,Rajeev Ram,/en/players/rajeev-ram/r548/overview,rajeev-ram,r548,2017-404
2017,20,b'ATP World Tour Masters 1000 Miami',403,miami,"b'Miami, United States'",2017.03.22,3,22,96,96,Outdoor,Hard,"b'$7,913,405'",/en/scores/archive/miami/403/2017/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Lukasz Kubot,/en/players/lukasz-kubot/k540/overview,lukasz-kubot,k540,Marcelo Melo,/en/players/marcelo-melo/m919/overview,marcelo-melo,m919,2017-403
2017,21,b'Houston',717,houston,"b'Houston, United States'",2017.04.10,4,10,28,28,Outdoor,Clay,"b'$600,345'",/en/scores/archive/houston/717/2017/results,Steve Johnson,/en/players/steve-johnson/j386/overview,steve-johnson,j386,Julio Peralta,/en/players/julio-peralta/p519/overview,julio-peralta,p519,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2017-717
2017,22,b'Marrakech',360,marrakech,"b'Marrakech, Morocco'",2017.04.10,4,10,28,28,Outdoor,Clay,"b'\xe2\x82\xac540,310'",/en/scores/archive/marrakech/360/2017/results,Borna Coric,/en/players/borna-coric/cg80/overview,borna-coric,cg80,Dominic Inglot,/en/players/dominic-inglot/i200/overview,dominic-inglot,i200,Mate Pavic,/en/players/mate-pavic/pf00/overview,mate-pavic,pf00,2017-360
2017,23,b'ATP World Tour Masters 1000 Monte Carlo',410,monte-carlo,"b'Monte Carlo, Monaco'",2017.04.16,4,16,56,56,Outdoor,Clay,"b'\xe2\x82\xac4,629,725'",/en/scores/archive/monte-carlo/410/2017/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Rohan Bopanna,/en/players/rohan-bopanna/b757/overview,rohan-bopanna,b757,Pablo Cuevas,/en/players/pablo-cuevas/c882/overview,pablo-cuevas,c882,2017-410
2017,24,b'Barcelona',425,barcelona,"b'Barcelona, Spain'",2017.04.24,4,24,48,48,Outdoor,Clay,"b'\xe2\x82\xac2,604,340'",/en/scores/archive/barcelona/425/2017/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Florin Mergea,/en/players/florin-mergea/mb27/overview,florin-mergea,mb27,Aisam-Ul-Haq Qureshi,/en/players/aisam-ul-haq-qureshi/q019/overview,aisam-ul-haq-qureshi,q019,2017-425
2017,25,b'Budapest',7648,budapest,"b'Budapest, Hungary'",2017.04.24,4,24,28,28,Outdoor,Clay,"b'\xe2\x82\xac540,310'",/en/scores/archive/budapest/7648/2017/results,Lucas Pouille,/en/players/lucas-pouille/pf39/overview,lucas-pouille,pf39,Brian Baker,/en/players/brian-baker/ba23/overview,brian-baker,ba23,Nikola Mektic,/en/players/nikola-mektic/mf09/overview,nikola-mektic,mf09,2017-7648
2017,26,b'Estoril',7290,estoril,"b'Estoril, Portugal'",2017.05.01,5,1,28,28,Outdoor,Clay,"b'\xe2\x82\xac540,310'",/en/scores/archive/estoril/7290/2017/results,Pablo Carreno Busta,/en/players/pablo-carreno-busta/cd85/overview,pablo-carreno-busta,cd85,Ryan Harrison,/en/players/ryan-harrison/h940/overview,ryan-harrison,h940,Michael Venus,/en/players/michael-venus/v576/overview,michael-venus,v576,2017-7290
2017,27,b'Munich',308,munich,"b'Munich, Germany'",2017.05.01,5,1,28,28,Outdoor,Clay,"b'\xe2\x82\xac540,310'",/en/scores/archive/munich/308/2017/results,Alexander Zverev,/en/players/alexander-zverev/z355/overview,alexander-zverev,z355,Juan Sebastian Cabal,/en/players/juan-sebastian-cabal/c834/overview,juan-sebastian-cabal,c834,Robert Farah,/en/players/robert-farah/f525/overview,robert-farah,f525,2017-308
2017,28,b'Istanbul',7163,istanbul,"b'Istanbul, Turkey'",2017.05.01,5,1,28,28,Outdoor,Clay,"b'\xe2\x82\xac497,255'",/en/scores/archive/istanbul/7163/2017/results,Marin Cilic,/en/players/marin-cilic/c977/overview,marin-cilic,c977,Roman Jebavy,/en/players/roman-jebavy/j321/overview,roman-jebavy,j321,Jiri Vesely,/en/players/jiri-vesely/v708/overview,jiri-vesely,v708,2017-7163
2017,29,b'ATP World Tour Masters 1000 Madrid',1536,madrid,"b'Madrid, Spain'",2017.05.07,5,7,56,56,Outdoor,Clay,"b'\xe2\x82\xac6,408,230'",/en/scores/archive/madrid/1536/2017/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Lukasz Kubot,/en/players/lukasz-kubot/k540/overview,lukasz-kubot,k540,Marcelo Melo,/en/players/marcelo-melo/m919/overview,marcelo-melo,m919,2017-1536
2017,30,b'ATP World Tour Masters 1000 Rome',416,rome,"b'Rome, Italy'",2017.05.14,5,14,56,56,Outdoor,Clay,"b'\xe2\x82\xac4,835,975'",/en/scores/archive/rome/416/2017/results,Alexander Zverev,/en/players/alexander-zverev/z355/overview,alexander-zverev,z355,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,Nicolas Mahut,/en/players/nicolas-mahut/m873/overview,nicolas-mahut,m873,2017-416
2017,31,b'Geneva',322,geneva,"b'Geneva, Switzerland'",2017.05.21,5,21,28,28,Outdoor,Clay,"b'\xe2\x82\xac540,310'",/en/scores/archive/geneva/322/2017/results,Stan Wawrinka,/en/players/stan-wawrinka/w367/overview,stan-wawrinka,w367,Jean-Julien Rojer,/en/players/jean-julien-rojer/r513/overview,jean-julien-rojer,r513,Horia Tecau,/en/players/horia-tecau/t749/overview,horia-tecau,t749,2017-322
2017,32,b'Lyon',7694,lyon,"b'Lyon, France'",2017.05.21,5,21,28,28,Outdoor,Clay,"b'\xe2\x82\xac540,310'",/en/scores/archive/lyon/7694/2017/results,Jo-Wilfried Tsonga,/en/players/jo-wilfried-tsonga/t786/overview,jo-wilfried-tsonga,t786,Andres Molteni,/en/players/andres-molteni/me56/overview,andres-molteni,me56,Adil Shamasdin,/en/players/adil-shamasdin/sb92/overview,adil-shamasdin,sb92,2017-7694
2017,33,b'Roland Garros',520,roland-garros,"b'Paris, France'",2017.05.28,5,28,128,128,Outdoor,Clay,"b'\xe2\x82\xac16,790,000'",/en/scores/archive/roland-garros/520/2017/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Ryan Harrison,/en/players/ryan-harrison/h940/overview,ryan-harrison,h940,Michael Venus,/en/players/michael-venus/v576/overview,michael-venus,v576,2017-520
2017,34,b'Stuttgart',321,stuttgart,"b'Stuttgart, Germany'",2017.06.12,6,12,28,28,Outdoor,Grass,"b'\xe2\x82\xac701,975'",/en/scores/archive/stuttgart/321/2017/results,Lucas Pouille,/en/players/lucas-pouille/pf39/overview,lucas-pouille,pf39,Jamie Murray,/en/players/jamie-murray/mc81/overview,jamie-murray,mc81,Bruno Soares,/en/players/bruno-soares/s938/overview,bruno-soares,s938,2017-321
2017,35,b's-Hertogenbosch',440,s-hertogenbosch,"b's-Hertogenbosch, Netherlands'",2017.06.12,6,12,28,28,Outdoor,Grass,"b'\xe2\x82\xac660,375'",/en/scores/archive/s-hertogenbosch/440/2017/results,Gilles Muller,/en/players/gilles-muller/ma30/overview,gilles-muller,ma30,Lukasz Kubot,/en/players/lukasz-kubot/k540/overview,lukasz-kubot,k540,Marcelo Melo,/en/players/marcelo-melo/m919/overview,marcelo-melo,m919,2017-440
2017,36,b'Halle',500,halle,"b'Halle, Germany'",2017.06.19,6,19,32,32,Outdoor,Grass,"b'\xe2\x82\xac1,966,095'",/en/scores/archive/halle/500/2017/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Lukasz Kubot,/en/players/lukasz-kubot/k540/overview,lukasz-kubot,k540,Marcelo Melo,/en/players/marcelo-melo/m919/overview,marcelo-melo,m919,2017-500
2017,37,"b""London / Queen's Club""",311,london,"b'London, Great Britain'",2017.06.19,6,19,32,32,Outdoor,Grass,"b'\xe2\x82\xac1,966,095'",/en/scores/archive/london/311/2017/results,Feliciano Lopez,/en/players/feliciano-lopez/l397/overview,feliciano-lopez,l397,Jamie Murray,/en/players/jamie-murray/mc81/overview,jamie-murray,mc81,Bruno Soares,/en/players/bruno-soares/s938/overview,bruno-soares,s938,2017-311
2017,38,b'Antalya',7650,antalya,"b'Antalya, Turkey'",2017.06.25,6,25,28,28,Outdoor,Grass,"b'\xe2\x82\xac497,255'",/en/scores/archive/antalya/7650/2017/results,Yuichi Sugita,/en/players/yuichi-sugita/se73/overview,yuichi-sugita,se73,Robert Lindstedt,/en/players/robert-lindstedt/l335/overview,robert-lindstedt,l335,Aisam-Ul-Haq Qureshi,/en/players/aisam-ul-haq-qureshi/q019/overview,aisam-ul-haq-qureshi,q019,2017-7650
2017,39,b'Eastbourne',741,eastbourne,"b'Eastbourne, Great Britain'",2017.06.26,6,26,28,28,Outdoor,Grass,"b'\xe2\x82\xac693,910'",/en/scores/archive/eastbourne/741/2017/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2017-741
2017,40,b'Wimbledon',540,wimbledon,"b'London, Great Britain'",2017.07.03,7,3,128,128,Outdoor,Grass,"b'\xc2\xa314,840,000'",/en/scores/archive/wimbledon/540/2017/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Lukasz Kubot,/en/players/lukasz-kubot/k540/overview,lukasz-kubot,k540,Marcelo Melo,/en/players/marcelo-melo/m919/overview,marcelo-melo,m919,2017-540
2017,41,b'Newport',315,newport,"b'Newport, United States'",2017.07.17,7,17,28,28,Outdoor,Grass,"b'$600,345'",/en/scores/archive/newport/315/2017/results,John Isner,/en/players/john-isner/i186/overview,john-isner,i186,Aisam-Ul-Haq Qureshi,/en/players/aisam-ul-haq-qureshi/q019/overview,aisam-ul-haq-qureshi,q019,Rajeev Ram,/en/players/rajeev-ram/r548/overview,rajeev-ram,r548,2017-315
2017,42,b'Bastad',316,bastad,"b'Bastad, Sweden'",2017.07.17,7,17,28,28,Outdoor,Clay,"b'\xe2\x82\xac540,310'",/en/scores/archive/bastad/316/2017/results,David Ferrer,/en/players/david-ferrer/f401/overview,david-ferrer,f401,Julian Knowle,/en/players/julian-knowle/k263/overview,julian-knowle,k263,Philipp Petzschner,/en/players/philipp-petzschner/p624/overview,philipp-petzschner,p624,2017-316
2017,43,b'Umag',439,umag,"b'Umag, Croatia'",2017.07.17,7,17,28,28,Outdoor,Clay,"b'\xe2\x82\xac540,310'",/en/scores/archive/umag/439/2017/results,Andrey Rublev,/en/players/andrey-rublev/re44/overview,andrey-rublev,re44,Guillermo Duran,/en/players/guillermo-duran/d787/overview,guillermo-duran,d787,Andres Molteni,/en/players/andres-molteni/me56/overview,andres-molteni,me56,2017-439
2017,44,b'Hamburg',414,hamburg,"b'Hamburg, Germany'",2017.07.24,7,24,32,32,Outdoor,Clay,"b'\xe2\x82\xac1,629,375'",/en/scores/archive/hamburg/414/2017/results,Leonardo Mayer,/en/players/leonardo-mayer/md56/overview,leonardo-mayer,md56,Ivan Dodig,/en/players/ivan-dodig/d646/overview,ivan-dodig,d646,Mate Pavic,/en/players/mate-pavic/pf00/overview,mate-pavic,pf00,2017-414
2017,45,b'Atlanta',6116,atlanta,"b'Atlanta, United States'",2017.07.24,7,24,28,28,Outdoor,Hard,"b'$720,410'",/en/scores/archive/atlanta/6116/2017/results,John Isner,/en/players/john-isner/i186/overview,john-isner,i186,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2017-6116
2017,46,b'Gstaad',314,gstaad,"b'Gstaad, Switzerland'",2017.07.24,7,24,28,28,Outdoor,Clay,"b'\xe2\x82\xac540,310'",/en/scores/archive/gstaad/314/2017/results,Fabio Fognini,/en/players/fabio-fognini/f510/overview,fabio-fognini,f510,Oliver Marach,/en/players/oliver-marach/m760/overview,oliver-marach,m760,Philipp Oswald,/en/players/philipp-oswald/o305/overview,philipp-oswald,o305,2017-314
2017,47,b'Washington',418,washington,"b'Washington, United States'",2017.07.31,7,31,48,48,Outdoor,Hard,"b'$2,002,460'",/en/scores/archive/washington/418/2017/results,Alexander Zverev,/en/players/alexander-zverev/z355/overview,alexander-zverev,z355,Henri Kontinen,/en/players/henri-kontinen/ka80/overview,henri-kontinen,ka80,John Peers,/en/players/john-peers/pc96/overview,john-peers,pc96,2017-418
2017,48,b'Los Cabos',7480,los-cabos,"b'Los Cabos, Mexico'",2017.07.31,7,31,28,28,Outdoor,Hard,"b'$727,995'",/en/scores/archive/los-cabos/7480/2017/results,Sam Querrey,/en/players/sam-querrey/q927/overview,sam-querrey,q927,Juan Sebastian Cabal,/en/players/juan-sebastian-cabal/c834/overview,juan-sebastian-cabal,c834,Treat Huey,/en/players/treat-huey/h788/overview,treat-huey,h788,2017-7480
2017,49,b'Kitzb\xc3\xbchel',319,kitzbuhel,"b'Kitzbuhel, Austria'",2017.07.31,7,31,28,28,Outdoor,Clay,"b'\xe2\x82\xac540,310'",/en/scores/archive/kitzbuhel/319/2017/results,Philipp Kohlschreiber,/en/players/philipp-kohlschreiber/k435/overview,philipp-kohlschreiber,k435,Pablo Cuevas,/en/players/pablo-cuevas/c882/overview,pablo-cuevas,c882,Guillermo Duran,/en/players/guillermo-duran/d787/overview,guillermo-duran,d787,2017-319
2017,50,b'ATP World Tour Masters 1000 Canada',421,montreal,"b'Montreal, Canada'",2017.08.07,8,7,56,56,Outdoor,Hard,"b'$5,275,595'",/en/scores/archive/montreal/421/2017/results,Alexander Zverev,/en/players/alexander-zverev/z355/overview,alexander-zverev,z355,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,Nicolas Mahut,/en/players/nicolas-mahut/m873/overview,nicolas-mahut,m873,2017-421
2017,51,b'ATP World Tour Masters 1000 Cincinnati',422,cincinnati,"b'Cincinnati, United States'",2017.08.13,8,13,56,56,Outdoor,Hard,"b'$5,627,305'",/en/scores/archive/cincinnati/422/2017/results,Grigor Dimitrov,/en/players/grigor-dimitrov/d875/overview,grigor-dimitrov,d875,Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996,Nicolas Mahut,/en/players/nicolas-mahut/m873/overview,nicolas-mahut,m873,2017-422
2017,52,b'Winston-Salem',6242,winston-salem,"b'Winston-Salem, United States'",2017.08.20,8,20,48,48,Outdoor,Hard,"b'$748,960'",/en/scores/archive/winston-salem/6242/2017/results,Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06,Jean-Julien Rojer,/en/players/jean-julien-rojer/r513/overview,jean-julien-rojer,r513,Horia Tecau,/en/players/horia-tecau/t749/overview,horia-tecau,t749,2017-6242
2017,53,b'US Open',560,us-open,"b'New York, United States'",2017.08.28,8,28,128,128,Outdoor,Hard,"b'$24,193,400'",/en/scores/archive/us-open/560/2017/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Jean-Julien Rojer,/en/players/jean-julien-rojer/r513/overview,jean-julien-rojer,r513,Horia Tecau,/en/players/horia-tecau/t749/overview,horia-tecau,t749,2017-560
2017,54,b'St. Petersburg',568,st-petersburg,"b'St. Petersburg, Russia'",2017.09.18,9,18,28,28,Indoor,Hard,"b'$1,064,715'",/en/scores/archive/st-petersburg/568/2017/results,Damir Dzumhur,/en/players/damir-dzumhur/d923/overview,damir-dzumhur,d923,Roman Jebavy,/en/players/roman-jebavy/j321/overview,roman-jebavy,j321,Matwe Middelkoop,/en/players/matwe-middelkoop/mb88/overview,matwe-middelkoop,mb88,2017-568
2017,55,b'Metz',341,metz,"b'Metz, France'",2017.09.18,9,18,28,28,Indoor,Hard,"b'\xe2\x82\xac540,310'",/en/scores/archive/metz/341/2017/results,Peter Gojowczyk,/en/players/peter-gojowczyk/g967/overview,peter-gojowczyk,g967,Julien Benneteau,/en/players/julien-benneteau/b747/overview,julien-benneteau,b747,Edouard Roger-Vasselin,/en/players/edouard-roger-vasselin/r613/overview,edouard-roger-vasselin,r613,2017-341
