ht,age,rank,rank_points,common_ratio,common_ace,common_df,common_1st_in,common_1st_win,common_2nd_win,common_serve_win,common_break_saved,common_break_lost,common_return_1st_win,common_return_2nd_win,common_ace_faced,common_break_win,common_points_win,avg_ratio,avg_ace,avg_df,avg_1st_in,avg_1st_win,avg_2nd_win,avg_serve_win,avg_break_saved,avg_break_lost,avg_return_1st_win,avg_return_2nd_win,avg_ace_faced,avg_break_win,avg_points_win,common_completeness,common_serve1_adv,common_serve2_adv,avg_completeness,avg_serve1_adv,avg_serve2_adv,outcome,name_1,name_2,date,level,B365_1,B365_2,EX_1,EX_2,LB_1,LB_2,PS_1,PS_2,Max_1,Max_2,Avg_1,Avg_2
-10,-2.87748118,-65,2945,0.228742942,-0.048788126,-0.02415547,0.01463587,-0.021956406,0.037917116,0.004684972,0.01799328,-0.021904322,0.023225977,0.041917135,-0.003302371,0.011068006,0.018940071,0.235693932,-0.048717182,-0.024036499,0.014802346,-0.019682718,0.039327809,0.006616867,0.015944906,-0.024612136,0.024126482,0.043193498,-0.002203518,0.011223292,0.020286817,0.045734778,0.001269571,0.079834251,0.048650909,0.004443764,0.082521307,1,Kei Nishikori,Jeremy Chardy,29/05/2017,G,1.28,3.75,1.24,3.65,1.29,3.75,1.28,4.12,1.29,4.33,1.26,3.87
15,-3.09103353,-39,570,0.116981634,-0.011129553,-0.004985797,0.075069568,-0.006379529,0.00398122,0.014662217,0.023672959,-0.028887279,-0.00472413,0.012318557,0.029261445,0.003649947,0.009606159,0.123441221,-0.011132804,-0.00493081,0.074744587,-0.005659259,0.005019423,0.015423014,0.023701223,-0.030340062,-0.004263682,0.013085076,0.029216435,0.003818185,0.010184061,0.016793206,-0.01110366,0.016299777,0.018210782,-0.009922941,0.018104499,1,Juan Martin Del Potro,Nicolas Almagro,29/05/2017,G,1.2,4.5,1.17,4.4,1.17,5,1.2,5.23,1.21,5.25,1.19,4.76
3,3.61396304,-86,5084,0.164708037,-0.013491742,-0.005674579,0.033204202,-0.00233455,0.035923182,0.021355843,0.047774738,-0.045599889,0.009093541,0.000663317,-0.026353475,0.001775566,0.013690228,0.161724803,-0.013371515,-0.005723015,0.033395431,-0.00256611,0.036239939,0.021404398,0.045273227,-0.04539686,0.008688348,0.001423501,-0.026254503,0.001761347,0.013679246,0.023386199,0.00675899,0.036586499,0.023647979,0.006122238,0.03766344,1,Stanislas Wawrinka,Alexandr Dolgopolov,29/05/2017,G,1.14,5.5,1.14,5,1.2,4.5,1.18,5.66,1.2,5.66,1.15,5.3
,-9.69746748,-13,112,0.052608552,-0.037176218,0.010677448,-0.002454421,-0.00908224,-0.0084046,-0.00933689,-0.053279289,0.017436671,0.026681753,0.05314295,0.018812768,0.009270435,0.008598762,0.071877713,-0.03755791,0.009549794,-0.002746253,-0.008993538,-0.000697386,-0.006619427,-0.044418154,0.011276645,0.025126241,0.056629563,0.018271407,0.009489497,0.010273722,0.043072787,0.017599513,0.04473835,0.046586829,0.016132703,0.055932177,1,Hyeon Chung,Denis Istomin,29/05/2017,G,1.3,3.5,1.27,3.45,1.36,3.25,1.3,3.88,1.36,4,1.3,3.54
0,2.15742642,-49,9445,0.267239017,0.027247131,-0.010742816,0.008029233,0.053637264,0.022605194,0.042590007,0.011493215,-0.071867913,0.041042475,0.038989235,-0.024105948,0.008718392,0.037448132,0.270916326,0.027185728,-0.010919074,0.007852791,0.054198841,0.023354821,0.043187971,0.013555027,-0.073395457,0.041324373,0.039670928,-0.023891421,0.008910398,0.037953522,0.086800841,0.094679739,0.06159443,0.08788396,0.095523214,0.063025749,1,Andy Murray,Martin Klizan,29/05/2017,G,1.07,9,1.06,7.25,1.08,7.5,1.08,10.16,1.09,10.16,1.07,8.5
-12,-3.25256673,-54,699,0.083647383,-0.023415258,0.016413862,0.01401939,-0.026883567,-0.016405371,-0.019777133,-0.01966969,0.039763471,0.035394853,0.016633127,-0.027207057,0.00969336,0.003960954,0.086628036,-0.023307327,0.016360726,0.013589292,-0.026463094,-0.015361265,-0.019193002,-0.018976137,0.038519353,0.034729397,0.017251156,-0.026708696,0.009600498,0.004002746,0.015627541,0.008511287,0.000227756,0.016010969,0.008266303,0.001889891,1,Fabio Fognini,Andreas Seppi,29/05/2017,G,1.4,3,1.37,2.85,1.4,3,1.41,3.16,1.43,3.16,1.39,2.98
10,8.94182067,37,-1310,-0.121802632,-0.011950583,0.001303207,-0.015601164,-0.003592972,-0.015144226,-0.011204634,0.012222501,0.019862078,0.00696766,-0.007613396,-0.027380078,-0.003087756,-0.006669242,-0.11486032,-0.011737939,0.001301662,-0.016676452,-0.003127035,-0.0138877,-0.010707168,0.009408297,0.019436548,0.007607244,-0.006633681,-0.028176456,-0.00300374,-0.006400274,-0.008684226,0.003374688,-0.022757622,-0.00721081,0.004480209,-0.020521381,1,Kevin Anderson,Nick Kyrgios,29/05/2017,G,3.25,1.36,3.1,1.32,3.25,1.36,3.33,1.38,3.35,1.38,3.19,1.35
,-2.81724846,-42,340,0.058100931,0.026795571,-0.026013083,0.006317701,0.058327691,0.045985269,0.054353358,0.003614491,-0.104740417,-0.016561979,0.004326331,0.043119754,-0.00233481,0.019615347,0.058100931,0.026795571,-0.026013083,0.006317701,0.058327691,0.045985269,0.054353358,0.003614491,-0.104740417,-0.016561979,0.004326331,0.043119754,-0.00233481,0.019615347,0.03468217,0.041765711,0.050311599,0.03468217,0.041765711,0.050311599,1,Kyle Edmund,Renzo Olivo,29/05/2017,G,1.28,3.75,1.27,3.45,1.3,3.5,1.32,3.78,1.32,4,1.28,3.69
,7.74537988,-79,1795,0.25467078,0.050215054,0.01466332,-0.031499025,0.037355097,-0.01593099,0.012785952,0.017108798,-0.034075835,0.082944784,0.057794039,-0.042740862,0.012040258,0.031908158,0.25467078,0.050215054,0.01466332,-0.031499025,0.037355097,-0.01593099,0.012785952,0.017108798,-0.034075835,0.082944784,0.057794039,-0.042740862,0.012040258,0.031908158,0.0997388,0.120299882,0.041863049,0.0997388,0.120299882,0.041863049,1,Gael Monfils,Thiago Monteiro,29/05/2017,G,1.1,7,1.09,6.25,1.11,6.5,1.11,8.17,1.11,8.17,1.1,7.01
,6.62286105,-64,1241,0.132860971,0.036703381,-0.000721267,0.008250741,0.045398179,-0.009459685,0.025082812,0.040689776,-0.05048389,0.040365382,-0.042578924,-0.029055873,-0.003281396,0.012599915,0.132860971,0.036703381,-0.000721267,0.008250741,0.045398179,-0.009459685,0.025082812,0.040689776,-0.05048389,0.040365382,-0.042578924,-0.029055873,-0.003281396,0.012599915,0.018503407,0.085763561,-0.052038609,0.018503407,0.085763561,-0.052038609,1,Pablo Cuevas,Nicolas Kicker,29/05/2017,G,1.07,9,1.07,7,1.08,7.5,1.1,8.67,1.11,10.25,1.07,8.53
0,7.33744011,-45,423,0.176161508,-0.06109833,0.001156658,0.097651789,-0.055576306,-0.003155264,-0.014374788,0.015451977,0.028375919,0.066625303,0.072082449,-0.022051495,0.017056957,0.022820091,0.185031347,-0.061055436,0.001172155,0.096965901,-0.05567818,-0.001578785,-0.013877826,0.014788223,0.025980321,0.068336233,0.071139913,-0.020846513,0.017138952,0.023657411,0.079321748,0.011048997,0.068927185,0.080207033,0.012658053,0.069561129,1,Fernando Verdasco,Pierre Hugues Herbert,29/05/2017,G,1.3,3.5,1.28,3.35,1.3,3.5,1.3,3.9,1.32,3.9,1.29,3.55
12,-5.87542779,-65,1010,0.120850995,0.018239938,-0.000654026,-0.032465242,0.046086493,0.030536212,0.034843554,0.015907098,-0.060065406,0.048273843,0.036538388,-0.009182175,0.008737919,0.034781,0.117184871,0.018301187,-0.000760048,-0.031981655,0.045667115,0.029650312,0.034340212,0.014846415,-0.05883358,0.048167806,0.036555221,-0.009247733,0.008581086,0.034495154,0.081472677,0.094360336,0.0670746,0.081026962,0.093834921,0.066205532,1,Richard Gasquet,Victor Estrella,29/05/2017,G,1.1,7,1.08,6.5,1.11,6.5,1.11,8.04,1.11,8.5,1.09,7.27
25,5.61259412,53,-2262,-0.187524534,0.008532102,-0.012628327,0.052771696,0.004970815,0.015642221,0.01948828,0.022506829,-0.041137374,-0.086160043,-0.077772049,0.032942925,-0.019771347,-0.028967401,-0.197418273,0.007218467,-0.01221947,0.052002314,0.001521501,0.012124709,0.015847412,0.01996335,-0.034614726,-0.087857963,-0.080328732,0.0340447,-0.020059718,-0.031210126,-0.089101746,-0.081189228,-0.062129828,-0.094523647,-0.086336461,-0.068204023,1,Horacio Zeballos,David Goffin,29/05/2017,G,7,1.1,5.9,1.1,6,1.13,8.16,1.11,8.16,1.13,6.8,1.1
0,-0.1560575,8,-855,-0.067316052,-0.033558206,-0.015785691,0.002929775,-0.049629756,-0.004025096,-0.03203787,-0.054262916,0.058019265,0.001405576,0.030260815,0.002406467,0.007365866,-0.00670438,-0.066876475,-0.033624499,-0.015392612,0.002389927,-0.048541554,-0.005257568,-0.031935646,-0.055340988,0.058707518,0.001834481,0.028862058,0.002828719,0.007020404,-0.006898284,-0.005574583,-0.04822418,0.026235719,-0.006122963,-0.046707073,0.02360449,1,Pablo Carreno Busta,Grigor Dimitrov,29/05/2017,G,2.3,1.61,2.2,1.6,2.25,1.62,2.36,1.68,2.4,1.71,2.26,1.64
,5.23750855,-39,1315,0.127254438,-0.043445415,-0.017148592,0.021927917,-0.022460067,0.015152713,-0.00560091,-0.008869575,0.009971306,0.035765366,0.046693852,0.002054081,0.009738873,0.01661864,0.134878356,-0.043378912,-0.017142776,0.022179013,-0.021752033,0.015309591,-0.005050783,-0.004631031,0.008252188,0.035719531,0.046914832,0.002407621,0.009893734,0.01711743,0.048461714,0.013305299,0.061846565,0.048998021,0.013967497,0.062224423,1,Roberto Bautista Agut,Jiri Vesely,29/05/2017,G,1.4,3,1.35,2.95,1.36,3.25,1.41,3.2,1.43,3.25,1.38,3.06
8,-7.56468172,-147,4078,0.239264632,0.128185949,-0.010445652,0.051438842,0.108901911,0.054842526,0.099247107,0.108222981,-0.159414791,-0.027852637,-0.041940381,0.000692124,-0.010205914,0.027697376,0.241840899,0.128332796,-0.010447812,0.051545791,0.108913713,0.055513211,0.099551645,0.1085105,-0.159884135,-0.027720772,-0.041078092,0.000428304,-0.010105983,0.028025658,0.03072373,0.081049274,0.012902145,0.031616301,0.081192941,0.014435119,1,Milos Raonic,Guillermo Garcia Lopez,29/05/2017,G,1.08,8,1.07,7,1.1,7,1.1,9.05,1.12,9.5,1.08,7.82
0,5.724846,-59,4564,0.37099254,0.003248383,-0.022052653,0.043215817,0.054917268,0.079823061,0.07017536,0.080190397,-0.121435293,0.055545628,0.045717701,-0.025771439,0.014585158,0.053433956,0.37099254,0.003248383,-0.022052653,0.043215817,0.054917268,0.079823061,0.07017536,0.080190397,-0.121435293,0.055545628,0.045717701,-0.025771439,0.014585158,0.053433956,0.12455083,0.110462896,0.125540762,0.12455083,0.110462896,0.125540762,1,Rafael Nadal,Nikoloz Basilashvili,29/05/2017,G,1.01,26,1.01,11.5,1.01,21,1.02,27.78,1.02,33.5,1.01,19.6
-3,-3.69336072,-19,2580,0.131700403,-0.03638462,-0.003115054,0.001630285,-0.022501632,0.006940724,-0.010327377,-0.003928639,0.022185273,0.048510037,0.044027842,-0.037155548,0.011538866,0.014138986,0.136206444,-0.036127724,-0.00328248,0.002047503,-0.022223233,0.007581463,-0.009824327,-0.004867147,0.021919223,0.047833426,0.044501387,-0.036744082,0.011426771,0.014284384,0.053037546,0.026008405,0.050968566,0.053249637,0.025610193,0.052082851,1,Dominic Thiem,Steve Johnson,29/05/2017,G,1.1,7,1.09,6.25,1.11,6.5,1.1,8.73,1.12,8.73,1.09,7.21
18,5.23750855,-39,6440,0.39326695,0.036869538,-0.007408723,0.040652437,0.101681525,0.064322374,0.094208912,0.112755239,-0.180016776,-0.005158996,0.017891305,-0.006350696,-0.000871659,0.04590462,0.395480446,0.036963895,-0.007427876,0.041072567,0.101835558,0.06525896,0.094716592,0.113595566,-0.181215408,-0.004576545,0.018737988,-0.006523832,-0.000696165,0.046549655,0.092622509,0.096522529,0.082213679,0.093926113,0.097259013,0.083996948,1,Novak Djokovic,Diego Sebastian Schwartzman,29/05/2017,G,1.05,11,1.04,8.5,1.06,9,1.07,11.6,1.07,11.88,1.05,9.72
3,6.1026694,3,-255,-0.103369019,-0.03800582,-0.008679439,0.07021593,-0.052669689,0.00196435,-0.017055998,-0.019942683,0.029754778,0.023153311,-0.00216579,-0.014686309,0.003703713,-0.003323775,-0.092708497,-0.036884423,-0.008757566,0.069553835,-0.049672278,0.001204931,-0.015795367,-0.012994195,0.027148213,0.024119172,-0.002745734,-0.01389064,0.004065393,-0.002208368,-0.000660868,-0.029516378,-0.000201439,0.000577913,-0.025553107,-0.001540803,1,Albert Ramos,Lucas Pouille,29/05/2017,G,2,1.8,1.95,1.75,2,1.8,2.07,1.86,2.09,2.1,1.98,1.83
10,-7.02258727,-28,2650,0.107098987,-0.008083053,-0.003909267,-0.027488633,0.011581186,0.002833549,0.001314649,-0.03514679,0.003856961,0.031927471,0.051697247,-0.026211977,0.00978781,0.0182332,0.110394632,-0.008050534,-0.003803258,-0.027569147,0.011937039,0.003040557,0.001597972,-0.034057481,0.003098743,0.032109432,0.051556218,-0.026012217,0.009831251,0.018439255,0.056280614,0.043508657,0.054530796,0.05652968,0.044046471,0.054596775,1,Marin Cilic,Feliciano Lopez,29/05/2017,G,1.16,5,1.17,4.4,1.22,4.33,1.2,5.45,1.21,5.45,1.18,4.76
,8.64339493,7,-88,0.106210886,0.073006307,0.003841289,0.051997884,0.048581523,0.002099122,0.041596908,0.081870942,-0.079298051,-0.012912957,-0.019764911,-0.015062309,-0.006009934,0.010599164,0.106210886,0.073006307,0.003841289,0.051997884,0.048581523,0.002099122,0.041596908,0.081870942,-0.079298051,-0.012912957,-0.019764911,-0.015062309,-0.006009934,0.010599164,0.009899391,0.035668566,-0.017665789,0.009899391,0.035668566,-0.017665789,1,Kevin Anderson,Kyle Edmund,29/05/2017,G,1.57,2.37,1.6,2.2,1.62,2.25,1.72,2.27,1.72,2.42,1.61,2.31
-8,1.36071184,-29,9045,0.071557961,-0.014614364,0.000980764,-0.043345595,-0.007125336,-0.008967348,-0.017451646,0.006035904,0.02924603,0.042340422,0.041934438,-0.038598557,0.010155354,0.011390074,0.072467743,-0.012739141,0.001445701,-0.045692772,-0.004266701,-0.008104805,-0.015872658,0.006053077,0.027343033,0.043606276,0.041286689,-0.039864399,0.009957262,0.011832549,0.040910536,0.035215085,0.03296709,0.04258039,0.039339575,0.033181884,1,Andy Murray,Juan Martin Del Potro,29/05/2017,G,1.33,3.4,1.32,3.1,1.36,3.25,1.36,3.5,1.36,3.5,1.34,3.23
8,2.13004791,14,-780,-0.037144349,-0.011791582,0.012549736,0.065715897,-0.018792771,-0.021224759,-0.006891561,-0.001039295,0.011714708,0.009312374,0.012523077,-0.000770239,0.002506009,0.000196838,-0.037511455,-0.011772514,0.012461279,0.065615881,-0.018633529,-0.019698084,-0.006236329,-0.002874198,0.011247899,0.009282658,0.013398309,-0.000781297,0.002445356,0.000225209,0.008549202,-0.009480397,-0.008701682,0.009624654,-0.009350871,-0.006299775,1,Fernando Verdasco,Pablo Cuevas,29/05/2017,G,2.62,1.5,2.65,1.42,2.75,1.44,2.57,1.58,2.9,1.58,2.62,1.49
5,2.15468857,-26,4345,0.133066155,0.045354811,-0.018604683,-0.010587255,0.065651145,0.062769078,0.062430477,0.075081426,-0.119220688,-0.028008645,-0.013111683,5.06E-05,-0.008776841,0.018779486,0.135395293,0.045326463,-0.018603565,-0.010117471,0.065159921,0.062922759,0.062301838,0.075521765,-0.119059732,-0.027858494,-0.012481281,-0.00020507,-0.008646598,0.01882957,0.025375076,0.0376425,0.049657395,0.025773221,0.037301427,0.050441479,1,Stanislas Wawrinka,Fabio Fognini,29/05/2017,G,1.25,4,1.25,3.6,1.29,3.75,1.28,4.15,1.3,4.33,1.26,3.83
,6.38740588,-58,2869,0.206424457,-0.000218872,-0.001100853,-0.032010475,0.015963463,0.028326037,0.014506896,0.084572689,-0.044035054,0.009453823,0.002178858,-0.001949096,0.003626681,0.014519136,0.206424457,-0.000218872,-0.001100853,-0.032010475,0.015963463,0.028326037,0.014506896,0.084572689,-0.044035054,0.009453823,0.002178858,-0.001949096,0.003626681,0.014519136,0.019685605,0.025417286,0.030504895,0.019685605,0.025417286,0.030504895,1,Kei Nishikori,Hyeon Chung,29/05/2017,G,1.3,3.5,1.28,3.35,1.36,3.25,1.33,3.71,1.36,3.71,1.31,3.42
,-11.06913074,31,-1124,-0.109605808,-0.114344674,0.011610906,-0.127443927,-0.057459337,-0.054997082,-0.084757378,-0.098732385,0.126518232,0.078217241,0.075821159,-0.025112364,0.017653957,-0.003440218,-0.109605808,-0.114344674,0.011610906,-0.127443927,-0.057459337,-0.054997082,-0.084757378,-0.098732385,0.126518232,0.078217241,0.075821159,-0.025112364,0.017653957,-0.003440218,0.042703402,0.020757903,0.020824077,0.042703402,0.020757903,0.020824077,1,Karen Khachanov,John Isner,29/05/2017,G,2.2,1.66,2.15,1.62,2.1,1.73,2.14,1.81,2.25,1.81,2.13,1.71
8,-0.20533881,-9,760,0.01670612,0.033321273,0.014018041,0.018035834,0.000117829,-0.039098689,-0.010821056,0.02100352,0.00670395,0.017404665,-0.014389183,-0.042193925,0.00137061,-0.002957676,0.016057484,0.035049977,0.01453808,0.017542951,0.001762841,-0.038928074,-0.00981185,0.018805256,0.006202866,0.018578967,-0.014709323,-0.043660164,0.001318808,-0.002482862,-0.006999686,0.017522494,-0.053487873,-0.005605572,0.020341808,-0.053637397,1,Gael Monfils,Richard Gasquet,29/05/2017,G,1.61,2.3,1.62,2.15,1.67,2.2,1.71,2.3,1.75,2.3,1.66,2.21
-8,-0.53935661,15,-2405,-0.15090299,-0.12110158,-0.015711332,0.003939242,-0.111805756,-0.030779396,-0.080654149,-0.124982801,0.141369933,0.029186355,0.06073116,0.000738804,0.01503995,-0.01430398,-0.16047271,-0.121971091,-0.015647005,0.003558287,-0.112383018,-0.030961751,-0.081218204,-0.125228636,0.14145269,0.02676653,0.059849743,0.003013845,0.014639858,-0.015379651,-0.003128789,-0.082619401,0.029951764,-0.005677659,-0.085616489,0.028887992,1,Pablo Carreno Busta,Milos Raonic,29/05/2017,G,2.5,1.53,2.4,1.5,2.5,1.53,2.74,1.53,2.74,1.63,2.46,1.55
2,1.86447639,-14,3220,0.211524674,-0.002593613,-0.002518714,0.027081106,0.022023207,0.029047706,0.02847102,0.035881089,-0.050134715,0.043443215,0.031490891,-0.015436539,0.01265558,0.029254306,0.214448082,-0.002434341,-0.002410127,0.026879606,0.022414102,0.029931367,0.028994255,0.035644065,-0.050974307,0.043651349,0.031980464,-0.015492397,0.012688348,0.029549828,0.073881873,0.065466421,0.060538597,0.074778156,0.06606545,0.061911831,1,Rafael Nadal,Roberto Bautista Agut,29/05/2017,G,1.02,19,1.01,11.5,1.02,15,1.03,21.1,1.04,21.1,1.02,15.35
-3,-8.35318276,-58,3352,0.229411421,-0.004261348,0.002544227,-0.02948894,0.017086399,0.011639037,0.009324465,0.001782567,-0.011356043,0.071672657,0.039913287,-0.046856213,0.013222408,0.029700016,0.229411421,-0.004261348,0.002544227,-0.02948894,0.017086399,0.011639037,0.009324465,0.001782567,-0.011356043,0.071672657,0.039913287,-0.046856213,0.013222408,0.029700016,0.079272878,0.088759056,0.051552324,0.079272878,0.088759056,0.051552324,1,Dominic Thiem,Horacio Zeballos,29/05/2017,G,1.04,13,1.03,9,1.05,10,1.05,14.88,1.1,15.08,1.04,11.54
0,0.65708419,-18,5380,0.358222488,0.022040325,-0.005474887,0.034076664,0.058743318,0.047693845,0.060362707,0.055755818,-0.101635573,0.029592743,0.058369736,-0.004127363,0.010796121,0.047469307,0.364878903,0.022157089,-0.005688869,0.034004964,0.059807798,0.04861577,0.061359247,0.055659986,-0.103521286,0.031077083,0.059309712,-0.004393202,0.011111779,0.048627532,0.108610929,0.088336061,0.106063582,0.110954879,0.090884882,0.107925482,1,Novak Djokovic,Albert Ramos,29/05/2017,G,1.1,7,1.09,6.25,1.11,6,1.13,7.47,1.15,8.75,1.1,6.92
,9.0184805,-52,9474,0.294891497,-0.010140812,-0.004400135,0.030114054,0.01485989,0.01129483,0.020042111,-0.003133469,-0.028028206,0.037479473,0.055025199,-0.007001817,0.014554324,0.030748294,0.294891497,-0.010140812,-0.004400135,0.030114054,0.01485989,0.01129483,0.020042111,-0.003133469,-0.028028206,0.037479473,0.055025199,-0.007001817,0.014554324,0.030748294,0.076387916,0.052339362,0.066320029,0.076387916,0.052339362,0.066320029,1,Andy Murray,Karen Khachanov,29/05/2017,G,1.12,6,1.11,5.6,1.14,5.5,1.14,6.92,1.2,7.01,1.13,6.06
-10,-6.12183436,-28,2565,0.163277991,-0.019653754,-0.017439985,-0.059676036,0.009622981,0.02302621,0.003158778,0.006250377,-0.016940517,0.003702283,0.031127203,0.0209275,0.006635058,0.011310852,0.172099324,-0.019701759,-0.017180598,-0.059568399,0.009838481,0.02320118,0.00335356,0.007445111,-0.017389728,0.004272582,0.031206475,0.020868173,0.006644349,0.011431859,0.025097265,0.013325264,0.054153413,0.025642105,0.014111063,0.054407655,1,Kei Nishikori,Fernando Verdasco,29/05/2017,G,1.61,2.25,1.6,2.2,1.62,2.25,1.69,2.33,1.71,2.41,1.64,2.28
-10,1.42915811,-13,3330,0.020382312,-0.016657689,-0.012322149,-0.056982236,0.016511433,0.045530941,0.01607574,0.018203023,-0.025340963,-0.026357027,-0.001683184,0.011029778,-0.005723413,0.000821769,0.020246092,-0.016506577,-0.012356615,-0.056925021,0.016671514,0.045349795,0.016121521,0.018129896,-0.025402197,-0.02613237,-0.001739943,0.010904017,-0.005690122,0.000880517,-0.005225981,-0.009845594,0.043847757,-0.005076202,-0.009460857,0.043609851,1,Stanislas Wawrinka,Gael Monfils,29/05/2017,G,1.3,3.5,1.28,3.35,1.33,3.4,1.4,3.28,1.4,3.7,1.32,3.41
-5,-2.36550308,-48,2920,0.088488698,-0.027821703,-0.005603169,-0.080246681,0.007938854,-0.001109059,-0.014710404,-0.046652714,0.024989739,0.039183929,0.033384885,-0.002255427,0.00976693,0.009754135,0.093352962,-0.027235926,-0.005564461,-0.080736593,0.009043799,0.00055842,-0.013535585,-0.045981977,0.023326835,0.039650448,0.034182257,-0.002337161,0.009762235,0.010169701,0.037196832,0.047122784,0.032275826,0.038902189,0.048694248,0.034740676,1,Marin Cilic,Kevin Anderson,29/05/2017,G,1.25,4,1.22,3.85,1.25,4,1.27,4.31,1.3,4.35,1.25,3.98
-3,-6.28610541,5,-3300,-0.176933143,0.005427805,0.007256438,-0.055733341,0.000167315,-0.022660508,-0.01852984,-0.015720591,0.033293286,-0.037358304,-0.058054139,0.00174147,-0.01158444,-0.031356806,-0.196451997,0.004924136,0.007426685,-0.055796916,-0.002821778,-0.027190014,-0.022085311,-0.026376325,0.041107148,-0.039002335,-0.061229216,0.001693306,-0.012577797,-0.034436617,-0.07929785,-0.037190989,-0.080714646,-0.085387235,-0.041824114,-0.08841923,1,Dominic Thiem,Novak Djokovic,29/05/2017,G,2.75,1.44,2.75,1.4,3,1.4,3,1.46,3.05,1.46,2.85,1.43
-3,5.10609172,-17,3330,0.288668312,-0.014690304,-0.001720065,0.065475967,0.02148449,0.047010466,0.040979199,0.086953153,-0.081208736,0.056489169,0.030210683,-0.004431131,0.012229428,0.038774036,0.299042666,-0.013973639,-0.00200041,0.065039052,0.022001177,0.049183239,0.041956767,0.087523295,-0.084100571,0.055720132,0.032234731,-0.004635859,0.012641639,0.039705719,0.091743245,0.077973659,0.07722115,0.093336638,0.077721309,0.08141797,1,Rafael Nadal,Pablo Carreno Busta,29/05/2017,G,1.02,19,1.01,11.5,1.02,15,1.03,21.1,1.04,26,1.02,16
12,2.62559891,-8,6720,0.051764421,0.037769547,0.00059241,-0.020759262,0.025906955,-0.016787959,0.004865392,-0.013721188,0.001625325,0.026201074,0.012471234,-0.025499584,0.00465215,0.010975881,0.064032305,0.038530303,7.61E-05,-0.020852788,0.027620969,-0.01418443,0.00685052,-0.010043737,-0.002339746,0.027773366,0.013527504,-0.026286457,0.00498725,0.012449189,0.029407348,0.05210803,-0.004316724,0.032778436,0.055394336,-0.000656926,1,Andy Murray,Kei Nishikori,29/05/2017,G,1.25,4,1.23,3.75,1.25,4,1.25,4.55,1.3,4.55,1.24,4.1
-15,3.50444901,-5,1930,0.025906463,-0.033749172,-0.0036317,0.020453715,-0.025561531,0.020594392,-0.001340091,0.010470952,-0.002033252,-0.005583834,-0.006176838,-0.013879503,0.000105836,-0.001389291,0.045470495,-0.032620503,-0.003515389,0.021101068,-0.025589785,0.024231222,0.000389969,0.013904118,-0.00535439,-0.005810284,-0.001756297,-0.013834338,0.000596866,0.000179564,-0.008873177,-0.031145364,0.014417554,-0.004694734,-0.031400068,0.022474925,1,Stanislas Wawrinka,Marin Cilic,29/05/2017,G,1.4,3,1.37,2.85,1.4,3,1.43,3.14,1.47,3.15,1.41,2.94
-7,2.13004791,2,-4675,-0.101179675,0.000763766,-0.001685661,-0.012525401,4.96E-05,0.031876688,0.010576081,0.025261567,-0.022128039,-0.040937205,-0.049975795,0.000163376,-0.012687958,-0.014956698,-0.104204419,0.000942061,-0.001743716,-0.012916291,-0.00070357,0.030947088,0.009668627,0.024803744,-0.020223285,-0.040919955,-0.049152711,-6.86E-05,-0.012653694,-0.015279339,-0.050820299,-0.040887643,-0.018099107,-0.05101871,-0.041623525,-0.018205623,1,Stanislas Wawrinka,Andy Murray,29/05/2017,G,1.66,2.2,1.65,2.1,1.73,2.1,1.75,2.25,1.75,2.3,1.69,2.19
0,7.25256674,-3,1230,0.165856978,-0.032058325,-0.012590594,0.095544552,-0.018882785,0.025871265,0.013806083,0.033102988,-0.026019947,0.055393313,0.052626153,-0.000278722,0.015640432,0.032164243,0.174760638,-0.031684873,-0.012133455,0.094235457,-0.016010243,0.0270452,0.015524029,0.035582779,-0.029078427,0.053979177,0.0534509,0.001034307,0.015774416,0.033177125,0.08337126,0.036510529,0.078497419,0.084258346,0.037968934,0.0804961,1,Rafael Nadal,Dominic Thiem,29/05/2017,G,1.2,4.5,1.2,4.1,1.2,4.5,1.25,4.61,1.3,4.87,1.22,4.41
2,-1.18275154,1,-320,0.13479459,-0.046120196,-0.007976665,0.112096413,-0.029812052,0.009878099,0.003688598,0.00990597,-0.002257559,0.058302716,0.051208399,0.010298893,0.017337364,0.026483118,0.146518324,-0.046122409,-0.008167684,0.112660018,-0.028198779,0.012268732,0.005837728,0.009909269,-0.006634879,0.058055475,0.051997646,0.011174872,0.017541932,0.027863705,0.076116181,0.028490664,0.061086498,0.078200485,0.029856695,0.064266378,1,Rafael Nadal,Stanislas Wawrinka,29/05/2017,G,1.2,5,1.17,4.4,1.2,4.5,1.21,5.3,1.25,5.3,1.2,4.79
